pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
SI,2019-09-24,98.5,-1.2138,6.265,Noah Syndergaard,516770,592789,strikeout,swinging_strike,,,,,14,Starlin Castro strikes out swinging.  Miguel Rojas steals (9) 2nd base.  ,R,R,R,NYM,MIA,S,2,null,3,2,2019,-1.4924,0.7133,0.1348,1.3791,542932,null,500743,1,1,Top,null,null,,,621512,,190924_231951,7.1919,-142.9232,-9.4269,-22.3122,36.5861,-20.1999,3.8078,1.9014,null,null,null,98.37,2166,6.627,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,53.8728,null,null,0,1,0,0,null,4,7,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-09-24,90.8,-1.3388,6.3008,Noah Syndergaard,516770,592789,null,ball,,,,,14,null,R,R,R,NYM,MIA,B,null,null,2,2,2019,0.4887,-0.0843,1.9872,1.0786,542932,null,500743,1,1,Top,null,null,,,621512,,190924_231921,7.272,-131.9048,-6.9316,4.1011,28.7842,-31.864,3.7296,1.8756,null,null,null,90.612,2218,6.327,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,54.1726,null,null,null,null,null,null,null,4,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-09-24,90.3,-1.3591,6.3223,Noah Syndergaard,516770,592789,null,foul,,,,,14,null,R,R,R,NYM,MIA,S,null,null,2,2,2019,0.3309,0.076,0.8325,2.6332,542932,null,500743,1,1,Top,null,null,,,621512,,190924_231858,4.7389,-131.4106,-3.4032,2.8381,26.8138,-30.8268,3.7296,1.6395,166,72,64.8,90.075,2087,6.064,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,54.4359,null,null,null,null,null,null,null,4,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard
SI,2019-09-24,97.1,-1.3462,6.3783,Noah Syndergaard,516770,592789,null,ball,,,,,13,null,R,R,R,NYM,MIA,B,null,null,1,2,2019,-1.3221,0.9209,-0.8983,1.4591,542932,null,500743,1,1,Top,null,null,,,621512,,190924_231825,4.2562,-141.1965,-9.8178,-18.7838,29.7917,-17.8348,3.8339,1.7981,null,null,null,97.742,2032,6.526,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,53.9735,null,null,null,null,null,null,null,4,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-24,97.9,-1.3021,6.2853,Noah Syndergaard,516770,592789,null,called_strike,,,,,6,null,R,R,R,NYM,MIA,S,null,null,1,1,2019,-0.5879,1.1682,0.7593,2.5331,542932,null,500743,1,1,Top,null,null,,,621512,,190924_231705,7.0196,-142.4576,-7.5047,-9.6719,29.8183,-14.4764,3.8339,1.8498,null,null,null,99.288,2208,6.863,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,53.6365,null,null,null,null,null,null,null,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-24,96.8,-1.4476,6.3117,Noah Syndergaard,516770,592789,null,called_strike,,,,,8,null,R,R,R,NYM,MIA,S,null,null,1,0,2019,-0.8125,1.0545,-0.1382,2.0014,542932,null,500743,1,1,Top,null,null,,,621512,,190924_231639,5.4332,-140.8846,-8.5295,-12.1941,29.0817,-16.2149,3.7556,1.7723,null,null,null,98.128,2175,6.822,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,53.6779,null,null,null,null,null,null,null,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SI,2019-09-24,98.7,-1.3451,6.3066,Noah Syndergaard,516770,592789,null,ball,,,,,13,null,R,R,R,NYM,MIA,B,null,null,0,0,2019,-1.3713,0.6595,-0.8465,1.2489,542932,null,500743,1,1,Top,null,null,,,621512,,190924_231616,4.5978,-143.4395,-9.912,-20.173,32.1655,-20.9408,3.886,1.9014,null,null,null,99.278,2191,6.613,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,53.8869,null,null,null,null,null,null,null,4,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-09-24,87.6,-1.4766,6.317,Noah Syndergaard,435522,592789,strikeout,called_strike,,,,,3,Neil Walker called out on strikes.  ,R,L,R,NYM,MIA,S,2,null,0,2,2019,0.3535,-0.109,0.4197,3.1886,542932,null,500743,0,1,Top,null,null,,,621512,,190924_231533,3.8414,-127.5107,-1.229,3.0771,24.937,-33.3335,3.6774,1.7723,null,null,null,87.411,null,6.043,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,54.456,null,null,0,1,0,0,null,3,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-24,97.4,-1.5975,6.3817,Noah Syndergaard,435522,592789,null,foul,,,,,2,null,R,L,R,NYM,MIA,S,null,null,0,2,2019,-0.4982,1.225,-0.0665,3.7006,542932,null,500743,0,1,Top,null,null,,,621512,,190924_231509,5.2941,-141.7857,-4.5197,-8.0164,34.0906,-14.7201,3.7296,1.6795,null,null,null,97.732,2099,6.573,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,53.9268,null,null,null,null,null,null,null,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019-09-24,97.7,-1.605,6.2579,Noah Syndergaard,435522,592789,null,swinging_strike,,,,,12,null,R,L,R,NYM,MIA,S,null,null,0,1,2019,-0.5953,1.2842,0.834,3.2585,542932,null,500743,0,1,Top,null,null,,,621512,,190924_231419,8.0356,-142.0287,-5.5638,-10.1649,36.2964,-13.4664,3.7296,1.7465,null,null,null,98.061,2098,6.81,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,53.689,null,null,null,null,null,null,null,3,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019-09-24,89.5,-1.543,6.3656,Noah Syndergaard,435522,592789,null,called_strike,,,,,5,null,R,L,R,NYM,MIA,S,null,null,0,0,2019,0.1,0.024,0.273,2.7546,542932,null,500743,0,1,Top,null,null,,,621512,,190924_231328,4.2662,-130.2602,-2.9117,0.1614,29.4767,-31.4818,3.7556,1.7465,null,null,null,89.142,2084,6.233,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,54.2667,null,null,null,null,null,null,null,3,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard
SI,2019-09-24,98,-1.316,6.3501,Noah Syndergaard,500743,592789,single,hit_into_play_no_out,,,,,1,Miguel Rojas singles on a line drive to right fielder Michael Conforto.   Jon Berti to 3rd.  ,R,R,R,NYM,MIA,X,9,line_drive,1,0,2019,-1.0349,1.1088,-0.3486,3.555,null,542932,null,0,1,Top,157.19,123.84,,,621512,,190924_231249,5.0632,-142.6058,-4.6782,-15.4259,33.2491,-16.0236,3.4951,1.5795,198,68.8,22.4,98.573,2261,6.641,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,53.8584,0.926,0.839,0.9,1,1,0,4,2,2,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard
FF,2019-09-24,96.9,-1.9156,6.3506,Noah Syndergaard,500743,592789,null,ball,,,,,11,null,R,R,R,NYM,MIA,B,null,null,0,0,2019,-0.6716,1.1859,-0.6923,3.7844,null,null,542932,0,1,Top,null,null,,,621512,,190924_231204,4.7933,-140.9636,-4.0047,-10.0173,32.0206,-15.7175,3.2351,1.669,null,null,null,96.848,2110,6.274,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,54.2255,null,null,null,null,null,null,null,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SI,2019-09-24,97.7,-1.4274,6.3823,Noah Syndergaard,542932,592789,single,hit_into_play_no_out,,,,,4,Jon Berti singles on a line drive to right fielder Michael Conforto.  ,R,R,R,NYM,MIA,X,9,line_drive,0,0,2019,-0.9848,0.9582,-0.4738,2.6303,null,null,null,0,1,Top,154.87,138.69,,,621512,,190924_231121,4.8807,-142.1811,-6.8399,-14.5777,34.189,-17.7008,3.3651,1.669,125,69.7,11,98.002,2133,6.565,566065,592789,621512,624413,429664,643446,642708,605204,607043,624424,53.9342,0.324,0.323,0.9,1,1,0,2,1,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,2019-09-18,97.3,-1.3162,6.4467,Noah Syndergaard,596115,592789,walk,ball,,,,,1,Trevor Story walks.  ,R,R,R,COL,NYM,B,null,null,3,1,2019,-1.0757,0.6305,-0.7941,3.4411,null,606132,null,2,6,Bot,null,null,,,425784,,190918_213118,3.8818,-141.8845,-4.1146,-15.4756,26.8212,-22.9307,3.3962,1.6982,null,null,null,98.4,2131,6.406,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.0933,null,null,0.7,1,0,0,null,54,5,Sinker,4,2,4,2,2,4,4,2,Standard,Standard
FF,2019-09-18,96.8,-1.1308,6.4913,Noah Syndergaard,596115,592789,null,ball,,,,,12,null,R,R,R,COL,NYM,B,null,null,2,1,2019,-0.3222,0.8605,1.2382,3.2408,null,null,606132,2,6,Bot,null,null,,,425784,,190918_213038,7.0706,-141.0871,-5.2919,-5.4428,20.4892,-19.748,3.4521,1.7537,null,null,null,98.465,2125,6.346,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.1537,null,null,null,null,null,null,null,54,4,4-Seam Fastball,4,2,4,2,2,4,4,2,Standard,Standard
FF,2019-09-18,96.1,-1.1025,6.4979,Noah Syndergaard,596115,592789,null,swinging_strike,,,,,11,null,R,R,R,COL,NYM,S,null,null,2,0,2019,-0.202,1.0352,-0.4955,3.3903,null,null,606132,2,6,Bot,null,null,,,425784,,190918_213006,2.0639,-140.0313,-5.0649,-3.0763,27.1693,-17.6703,3.2401,1.6125,null,null,null,96.711,2118,6.25,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.2492,null,null,null,null,null,null,null,54,3,4-Seam Fastball,4,2,4,2,2,4,4,2,Standard,Standard
SL,2019-09-18,89.7,-1.2032,6.376,Noah Syndergaard,596115,592789,null,ball,,,,,14,null,R,R,R,COL,NYM,B,null,null,1,0,2019,0.242,0.2347,1.1224,1.3592,null,null,606132,2,6,Bot,null,null,,,425784,,190918_212938,5.231,-130.5451,-6.9704,1.8236,23.7564,-28.4077,3.1835,1.5537,null,null,null,89.992,2187,6.159,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.3401,null,null,null,null,null,null,null,54,2,Slider,4,2,4,2,2,4,4,2,Standard,Standard
SL,2019-09-18,88.7,-1.1836,6.362,Noah Syndergaard,596115,592789,null,ball,,,,,14,null,R,R,R,COL,NYM,B,null,null,0,0,2019,0.2444,0.1367,1.3621,1.4546,null,null,606132,2,6,Bot,null,null,,,425784,,190918_212849,5.7065,-129.072,-6.2566,1.6276,24.9453,-29.6445,3.3756,1.6738,null,null,null,88.804,2169,6.194,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.3055,null,null,null,null,null,null,null,54,1,Slider,4,2,4,2,2,4,4,2,Standard,Standard
FF,2019-09-18,97.5,-1.3005,6.3625,Noah Syndergaard,606132,592789,single,hit_into_play_score,,,,,12,Raimel Tapia singles on a line drive to right fielder Michael Conforto.   Garrett Hampson scores.  ,R,L,R,COL,NYM,X,9,line_drive,0,0,2019,-0.1732,0.7242,1.2758,2.4544,641658,null,null,2,6,Bot,190.78,95.64,,,425784,,190918_212747,7.3661,-142.1138,-6.9102,-3.4668,20.0414,-21.1763,3.3342,1.3672,222,94.5,12.4,99.587,2239,6.518,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,53.9812,0.905,0.842,0.9,1,1,0,4,53,1,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard
FF,2019-09-18,97,-1.4131,6.316,Noah Syndergaard,624513,592789,strikeout,foul_tip,,,,,11,Dom Nunez strikes out on a foul tip.  ,R,L,R,COL,NYM,S,2,null,3,2,2019,-0.2522,0.8083,-0.0817,3.5957,641658,null,null,1,6,Bot,null,null,,,425784,,190918_212627,4.1562,-141.4692,-3.7377,-4.1898,25.1623,-20.6148,3.1301,1.57,null,null,null,98.333,2206,6.427,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.0721,null,null,0,1,0,0,null,52,7,4-Seam Fastball,3,2,3,2,2,3,3,2,Strategic,Standard
FF,2019-09-18,97.9,-1.4283,6.4464,Noah Syndergaard,624513,592789,null,ball,,,,,11,null,R,L,R,COL,NYM,B,null,null,2,2,2019,-0.3192,0.8619,-0.6683,4.4883,null,641658,null,1,6,Bot,null,null,,,425784,,190918_212553,2.7912,-142.8523,-1.984,-4.8948,21.4376,-19.9327,3.1239,1.3981,null,null,null,99.583,2279,6.312,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.1879,null,null,null,null,null,null,null,52,6,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard
SL,2019-09-18,86.9,-1.2346,6.4086,Noah Syndergaard,624513,592789,null,foul,,,,,5,null,R,L,R,COL,NYM,S,null,null,2,2,2019,0.1817,-0.0878,-0.1479,2.3131,null,641658,null,1,6,Bot,null,null,,,425784,,190918_212512,2.2338,-126.6506,-3.5862,1.6087,20.6937,-32.7199,3.1333,1.57,180,75.2,69.9,87.597,null,6.201,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.2988,null,null,null,null,null,null,null,52,5,Slider,3,2,3,2,2,3,3,2,Standard,Standard
CU,2019-09-18,80.8,-1.3906,6.3411,Noah Syndergaard,624513,592789,null,blocked_ball,,,,,14,null,R,L,R,COL,NYM,B,null,null,1,2,2019,0.8715,-0.2554,0.2681,0.6411,null,641658,null,1,6,Bot,null,null,,,425784,,190918_212440,2.0488,-117.8484,-5.7526,7.947,17.1778,-33.918,3.1135,1.4641,null,null,null,81.768,2416,6.303,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.1967,null,null,null,null,null,null,null,52,4,Curveball,3,2,3,2,2,3,3,2,Strategic,Standard
CU,2019-09-18,80,-1.233,6.2962,Noah Syndergaard,624513,592789,null,called_strike,,,,,11,null,R,L,R,COL,NYM,S,null,null,1,1,2019,0.7467,-0.1848,-0.0767,3.4138,null,641658,null,1,6,Bot,null,null,,,425784,,190918_212414,1.1515,-116.6208,0.5646,6.7162,17.8329,-34.1429,3.1961,1.7329,null,null,null,80.751,2278,6.291,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.2085,null,null,null,null,null,null,null,52,3,Curveball,3,2,3,2,2,3,3,2,Standard,Standard
FF,2019-09-18,95.5,-1.355,6.4562,Noah Syndergaard,624513,592789,null,ball,,,,,11,null,R,L,R,COL,NYM,B,null,null,0,1,2019,-0.2147,0.794,-1.4883,3.527,null,null,641658,1,6,Bot,null,null,,,425784,,190918_212322,0.1267,-139.3339,-4.0105,-2.8476,23.6321,-21.2141,3.0804,1.6372,null,null,null,96.437,2056,6.141,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.358,null,null,null,null,null,null,null,52,2,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shift,Standard
FF,2019-09-18,95.3,-1.2857,6.3593,Noah Syndergaard,624513,592789,null,foul,,,,,5,null,R,L,R,COL,NYM,S,null,null,0,0,2019,-0.308,0.9045,0.0128,2.3601,null,null,641658,1,6,Bot,null,null,,,425784,,190918_212230,4.1685,-138.9601,-7.1751,-4.8407,23.3684,-18.9509,3.0762,1.57,166,80.7,75.1,97.497,2231,6.872,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,53.6272,null,null,null,null,null,null,null,52,1,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shift,Standard
FF,2019-09-18,96.8,-1.2266,6.4082,Noah Syndergaard,641658,592789,single,hit_into_play_no_out,,,,,3,Garrett Hampson singles on a line drive to right fielder Michael Conforto.  ,R,R,R,COL,NYM,X,9,line_drive,0,0,2019,-0.0929,0.7359,0.4572,2.9004,null,null,null,1,6,Bot,180.81,109.55,,,425784,,190918_212057,4.7738,-141.2123,-5.7545,-2.0901,23.6304,-21.118,3.3548,1.57,186,90.8,10.5,99.165,2222,6.886,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,53.6133,0.679,0.627,0.9,1,1,0,4,51,1,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard
CH,2019-09-18,90.7,-1.3107,6.3102,Noah Syndergaard,656541,592789,field_out,hit_into_play,,,,,4,Sam Hilliard lines out to center fielder Brandon Nimmo.  ,R,L,R,COL,NYM,X,8,line_drive,1,2,2019,-0.6258,0.8268,-0.4932,2.3521,null,null,null,0,6,Bot,154.06,41.93,,,425784,,190918_212016,3.4047,-132.2808,-5.9276,-8.0684,21.9079,-21.4383,3.2739,1.507,375,93.4,26.5,92.066,1530,6.492,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.0079,0.171,0.21,0,1,0,0,3,50,4,Changeup,3,2,3,2,2,3,3,2,Infield shift,Standard
CU,2019-09-18,77.8,-1.1463,6.284,Noah Syndergaard,656541,592789,null,ball,,,,,13,null,R,L,R,COL,NYM,B,null,null,0,2,2019,0.8024,-0.3276,-0.7402,1.1364,null,null,null,0,6,Bot,null,null,,,425784,,190918_211946,-0.5799,-113.4353,-3.7025,7.0554,16.3431,-34.6669,3.2467,1.4062,null,null,null,78.344,2323,6.095,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.4047,null,null,null,null,null,null,null,50,3,Curveball,3,2,3,2,2,3,3,2,Infield shift,Standard
CU,2019-09-18,79,-1.1568,6.3457,Noah Syndergaard,656541,592789,null,called_strike,,,,,1,null,R,L,R,COL,NYM,S,null,null,0,1,2019,0.8648,0.0476,-0.5664,2.9169,null,null,null,0,6,Bot,null,null,,,425784,,190918_211926,-0.3047,-115.2191,-0.9198,7.8031,16.9251,-31.791,3.38,1.5134,null,null,null,79.609,2215,6.124,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.3754,null,null,null,null,null,null,null,50,2,Curveball,3,2,3,2,2,3,3,2,Infield shift,Standard
SI,2019-09-18,94.7,-1.1337,6.4797,Noah Syndergaard,656541,592789,null,called_strike,,,,,4,null,R,L,R,COL,NYM,S,null,null,0,0,2019,-0.9937,0.5363,-0.5224,2.4801,null,null,null,0,6,Bot,null,null,,,425784,,190918_211909,3.8278,-137.8569,-6.05,-13.5665,27.1078,-24.2551,3.5478,1.559,null,null,null,95.433,2056,6.434,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.0653,null,null,null,null,null,null,null,50,1,Sinker,3,2,3,2,2,3,3,2,Infield shift,Standard
SI,2019-09-18,97.8,-1.0482,6.4287,Noah Syndergaard,435622,592789,force_out,hit_into_play,,,,,4,"Ian Desmond grounds into a force out, shortstop Amed Rosario to second baseman Robinson Cano.   Ryan McMahon out at 2nd.  ",R,R,R,COL,NYM,X,6,ground_ball,0,1,2019,-0.805,0.6019,-0.5827,2.5375,null,596115,641857,2,5,Bot,109.5,149.42,,,425784,,190918_205113,3.1201,-142.4757,-6.5276,-11.7262,25.7392,-22.8154,3.3859,1.57,10,99.3,-12.7,98.991,2094,6.419,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.0805,0.242,0.214,0,1,0,0,2,42,2,Sinker,3,1,3,1,1,3,3,1,Standard,Standard
SI,2019-09-18,97.7,-0.9823,6.411,Noah Syndergaard,435622,592789,null,foul,,,,,4,null,R,R,R,COL,NYM,S,null,null,0,0,2019,-1.1502,0.6376,-0.758,2.1725,null,596115,641857,2,5,Bot,null,null,,,425784,,190918_205041,3.2406,-142.1986,-7.4438,-16.3585,28.6671,-22.1584,3.3536,1.57,null,null,null,98.195,2145,6.287,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.2125,null,null,null,null,null,null,null,42,1,Sinker,3,1,3,1,1,3,3,1,Standard,Standard
SI,2019-09-18,98.9,-1.3056,6.3616,Noah Syndergaard,453568,592789,sac_fly,hit_into_play_score,,,,,5,Charlie Blackmon out on a sacrifice fly to left fielder Jeff McNeil.   Jeff Hoffman scores.  ,R,L,R,COL,NYM,X,7,fly_ball,0,2,2019,-0.818,0.8848,-0.197,2.6072,656546,596115,641857,1,5,Bot,71.04,86.96,,,425784,,190918_204953,5.017,-144.1446,-7.098,-12.6993,26.5706,-18.2798,3.426,1.67,296,83,29.3,100.882,2266,6.829,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,53.6704,0.058,0.062,0,1,0,0,3,41,4,Sinker,2,1,2,1,1,2,2,1,Standard,Standard
FF,2019-09-18,97.7,-1.2777,6.3551,Noah Syndergaard,453568,592789,null,foul,,,,,3,null,R,L,R,COL,NYM,S,null,null,0,2,2019,-0.3816,0.8492,0.6835,3.4071,656546,596115,641857,1,5,Bot,null,null,,,425784,,190918_204854,6.2065,-142.4999,-4.6099,-6.3466,22.8876,-19.6717,3.5243,1.67,82,66.2,78.9,99.574,2248,6.541,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,53.9582,null,null,null,null,null,null,null,41,3,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
FF,2019-09-18,98.4,-1.1778,6.3911,Noah Syndergaard,453568,592789,null,swinging_strike,,,,,6,null,R,L,R,COL,NYM,S,null,null,0,1,2019,-0.5372,0.8863,0.6049,2.8431,656546,596115,641857,1,5,Bot,null,null,,,425784,,190918_204823,6.1149,-143.4884,-6.4538,-8.5621,21.4291,-18.7253,3.4313,1.67,null,null,null,100.357,2225,6.478,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.0218,null,null,null,null,null,null,null,41,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
SI,2019-09-18,97.4,-1.205,6.4066,Noah Syndergaard,453568,592789,null,foul,,,,,7,null,R,L,R,COL,NYM,S,null,null,0,0,2019,-0.8718,0.5292,-0.624,1.78,656546,596115,641857,1,5,Bot,null,null,,,425784,,190918_204758,3.568,-141.7732,-8.2327,-12.6026,26.7464,-23.554,3.6713,1.67,249,76.7,30.6,98.323,2171,6.404,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.0957,null,null,null,null,null,null,null,41,1,Sinker,2,1,2,1,1,2,2,1,Standard,Standard
FF,2019-09-18,96.9,-1.1253,6.4607,Noah Syndergaard,571448,592789,field_out,hit_into_play,,,,,4,Nolan Arenado pops out to first baseman Pete Alonso in foul territory.  ,R,R,R,COL,NYM,X,3,popup,0,0,2019,-0.3715,0.9267,-0.6546,2.5347,656546,596115,641857,0,5,Bot,165.83,180.31,,,425784,,190918_204659,2.1073,-141.2441,-7.2233,-5.4208,23.6656,-18.4822,3.0626,1.4643,null,80,69,98.193,2208,6.342,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.1576,0,0,0,1,0,0,3,40,1,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
SL,2019-09-18,86.7,-1.4623,6.3215,Noah Syndergaard,641857,592789,walk,ball,,,,,11,Ryan McMahon walks.   Jeff Hoffman to 3rd.    Trevor Story to 2nd.  ,R,L,R,COL,NYM,B,null,null,3,2,2019,0.2167,-0.3644,-1.0189,3.2856,null,656546,596115,0,5,Bot,null,null,,,425784,,190918_204529,0.6224,-126.3829,-0.4751,2.2222,20.3528,-36.1909,3.5252,1.7244,null,null,null,87.006,null,5.924,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.5758,null,null,0.7,1,0,0,null,39,8,Slider,2,1,2,1,1,2,2,1,Standard,Standard
SI,2019-09-18,97.5,-1.2958,6.372,Noah Syndergaard,641857,592789,null,foul,,,,,13,null,R,L,R,COL,NYM,S,null,null,3,2,2019,-1.2295,0.4801,-1.042,2.061,null,656546,596115,0,5,Bot,null,null,,,425784,,190918_204456,3.4882,-142.0048,-7.2587,-17.4296,27.7174,-24.405,3.4336,1.7067,4,87.9,-22.9,98.083,2124,6.24,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.2595,null,null,null,null,null,null,null,39,7,Sinker,2,1,2,1,1,2,2,1,Standard,Standard
SL,2019-09-18,86.6,-1.2811,6.3411,Noah Syndergaard,641857,592789,null,foul,,,,,13,null,R,L,R,COL,NYM,S,null,null,3,2,2019,0.3614,-0.1949,-0.875,1.6031,null,656546,596115,0,5,Bot,null,null,,,425784,,190918_204349,0.2454,-126.2672,-4.8966,3.8608,18.0631,-33.7395,3.5322,1.64,null,null,null,87.282,null,5.96,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.5399,null,null,null,null,null,null,null,39,6,Slider,2,1,2,1,1,2,2,1,Standard,Standard
SL,2019-09-18,88.6,-1.4408,6.3709,Noah Syndergaard,641857,592789,null,ball,,,,,14,null,R,L,R,COL,NYM,B,null,null,2,2,2019,0.3878,-0.3165,1.26,1.6903,null,656546,596115,0,5,Bot,null,null,,,425784,,190918_204257,5.7565,-128.7019,-4.6058,2.9157,29.3655,-34.8285,3.4643,1.5875,null,null,null,87.674,2197,6.029,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.4702,null,null,null,null,null,null,null,39,5,Slider,2,1,2,1,1,2,2,1,Standard,Standard
SL,2019-09-18,86.7,-1.3303,6.3629,Noah Syndergaard,641857,592789,null,called_strike,,,,,1,null,R,L,R,COL,NYM,S,null,null,2,1,2019,0.109,-0.3956,-0.2949,2.9743,null,656546,596115,0,5,Bot,null,null,,,425784,,190918_204228,2.2405,-126.318,-1.1759,0.7397,23.4071,-36.3641,3.4905,1.7655,null,null,null,86.444,2266,5.856,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.6437,null,null,null,null,null,null,null,39,4,Slider,2,1,2,1,1,2,2,1,Standard,Standard
FF,2019-09-18,97.9,-1.3313,6.393,Noah Syndergaard,641857,592789,null,ball,,,,,11,null,R,L,R,COL,NYM,B,null,null,1,1,2019,-0.2811,0.8928,-1.2515,3.1623,null,656546,596115,0,5,Bot,null,null,,,425784,,190918_204205,0.8736,-142.8308,-5.4899,-4.0975,25.089,-18.8377,3.4991,1.5866,null,null,null,99.596,2253,6.564,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,53.9352,null,null,null,null,null,null,null,39,3,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
FF,2019-09-18,96.6,-1.3406,6.365,Noah Syndergaard,641857,592789,null,ball,,,,,11,null,R,L,R,COL,NYM,B,null,null,0,1,2019,-0.6505,0.6745,-1.1784,3.321,null,656546,596115,0,5,Bot,null,null,,,425784,,190918_204139,1.9106,-140.9026,-4.2457,-9.1415,23.6497,-22.4747,3.5001,1.6245,null,null,null,97.906,2138,6.321,565490,592789,425784,624413,429664,453943,642708,643446,607043,624424,54.1787,null,null,null,null,null,null,null,39,2,4-Seam Fastball,2,1,2,1,1,2,2,1,Standard,Standard
