"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2015-09-26","98.6","-0.8665","6.3606","Jeurys Familia",457803,544727,"null","called_strike",,,,,9,"null","R","L","R","CIN","NYM","S","null","null",0,0,2015,"-1.01231666666666666667","1.01986666666666666667","0.3990","2.2220",458015,"null",408252,2,9,"Bot","null","null",,,518595,,"150926_190947","5.9530","-143.2520","-7.6140","-13.3030","30.0660","-20.0980","3.7900","1.7400","null","null","null","99.3010","2257","6.6810",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"53.8177","null","null","null","null","null","null","null",82,"1","Sinker",2,10,2,10,10,2,2,10,"Standard","Standard"
"SI","2015-09-26","98.6","-0.8400","6.2947","Jeurys Familia",408252,544727,"single","hit_into_play_no_out",,,,,5,"Brandon Phillips singles on a soft ground ball to third baseman David Wright.  Joey Votto advances to 3rd, on a throwing error by third baseman David Wright.  ","R","R","R","CIN","NYM","X",5,"ground_ball",0,2,2015,"-1.01927500000000000000","0.62856666666666666667","0.0830","2.3360","null","null",458015,2,9,"Bot","110.79","179.39",,,518595,,"150926_190856","4.9270","-143.4150","-5.8920","-13.3040","33.0950","-25.8630","3.3000","1.5300","null","90.3","-17.3","98.6680","2425","6.4360",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"54.0627","0.158","0.141","0.90",1,1,0,2,81,"3","Sinker",2,10,2,10,10,2,2,10,"Standard","Standard"
"SI","2015-09-26","96.7","-0.7835","6.3704","Jeurys Familia",408252,544727,"null","swinging_strike",,,,,13,"null","R","R","R","CIN","NYM","S","null","null",0,1,2015,"-1.18488333333333333333","0.83210000000000000000","-0.0100","0.9690","null","null",458015,2,9,"Bot","null","null",,,518595,,"150926_190828","5.1190","-140.3610","-9.6500","-15.1580","30.8730","-23.2730","3.3000","1.5300","null","null","null","96.8050","2286","6.5250",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"53.9740","null","null","null","null","null","null","null",81,"2","Sinker",2,10,2,10,10,2,2,10,"Standard","Standard"
"SL","2015-09-26","89.1","-1.0385","6.3548","Jeurys Familia",408252,544727,"null","swinging_strike",,,,,14,"null","R","R","R","CIN","NYM","S","null","null",0,0,2015,"0.25270833333333333333","0.43363333333333333333","0.8590","1.0060","null","null",458015,2,9,"Bot","null","null",,,518595,,"150926_190802","3.9500","-129.5040","-7.2180","4.6500","28.5690","-29.3540","3.3000","1.5300","null","null","null","88.0960","2469","6.0480",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"54.4507","null","null","null","null","null","null","null",81,"1","Slider",2,10,2,10,10,2,2,10,"Standard","Standard"
"FF","2015-09-26","99.1","-0.9485","6.4264","Jeurys Familia",458015,544727,"single","hit_into_play_no_out",,,,,3,"Joey Votto singles on a line drive to left fielder Yoenis Cespedes.  ","R","L","R","CIN","NYM","X",7,"line_drive",0,1,2015,"-0.38885000000000000000","1.2936333333333333","0.5600","3.2050","null","null","null",2,9,"Bot","61.49","125.02",,,518595,,"150926_190713","5.1710","-144.0710","-5.6720","-3.8950","34.2740","-16.0990","3.6100","1.7000","227","85.1","20.5","98.5410","2228","6.2010",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"54.2977","0.328","0.295","0.90",1,1,0,3,80,"2","4-Seam Fastball",2,10,2,10,10,2,2,10,"Standard","Standard"
"FS","2015-09-26","94.2","-0.9939","6.3357","Jeurys Familia",458015,544727,"null","called_strike",,,,,4,"null","R","L","R","CIN","NYM","S","null","null",0,0,2015,"-0.50575000000000000000","0.29890000000000000000","-0.3810","2.4170","null","null","null",2,9,"Bot","null","null",,,518595,,"150926_190656","2.7740","-137.0340","-4.9210","-5.2350","24.2060","-30.7610","3.5200","1.7000","null","null","null","94.4630","1888","6.1610",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"54.3374","null","null","null","null","null","null","null",80,"1","Split Finger",2,10,2,10,10,2,2,10,"Standard","Standard"
"SI","2015-09-26","96.6","-0.8730","6.3487","Jeurys Familia",430652,544727,"field_out","hit_into_play",,,,,11,"Jason Bourgeois pops out to first baseman Lucas Duda in foul territory.  ","R","R","R","CIN","NYM","X",3,"popup",0,0,2015,"-1.08050833333333333333","0.93243333333333333333","-1.0300","2.9400","null","null","null",1,9,"Bot","153.98","190.06",,,518595,,"150926_190601","2.3190","-140.5330","-5.1220","-13.6310","32.3030","-21.9010","3.3300","1.4600","null","80.0","69.0","97.1220","2282","6.8130",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"53.6855","0.008","0.003","0.00",1,0,0,3,79,"1","Sinker",2,10,2,10,10,2,2,10,"Standard","Standard"
"SI","2015-09-26","97.9","-0.9140","6.2495","Jeurys Familia",435401,544727,"field_out","hit_into_play",,,,,5,"Skip Schumaker lines out to left fielder Yoenis Cespedes.  ","R","L","R","CIN","NYM","X",7,"line_drive",0,2,2015,"-0.84810000000000000000","0.83066666666666666667","-0.1620","2.6070","null","null","null",0,9,"Bot","53.36","108.25",,,518595,,"150926_190517","4.1420","-142.4140","-5.4100","-10.5170","35.0700","-23.1350","3.3900","1.6500","299","95.3","24.5","97.7160","2191","6.4690",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"54.0301","0.284","0.384","0.00",1,0,0,5,78,"5","Sinker",2,10,2,10,10,2,2,10,"Standard","Standard"
"FF","2015-09-26","97.9","-0.9782","6.2314","Jeurys Familia",435401,544727,"null","foul",,,,,1,"null","R","L","R","CIN","NYM","S","null","null",0,2,2015,"-0.49740000000000000000","1.15603333333333333333","-0.3380","2.9560","null","null","null",0,9,"Bot","null","null",,,518595,,"150926_190456","2.7970","-142.4300","-5.4290","-5.4410","32.1920","-18.3770","3.3900","1.6500","283","85.2","39.3","98.0280","2274","6.4970",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"54.0019","null","null","null","null","null","null","null",78,"4","4-Seam Fastball",2,10,2,10,10,2,2,10,"Standard","Standard"
"SI","2015-09-26","97.9","-0.9073","6.3097","Jeurys Familia",435401,544727,"null","foul",,,,,5,"null","R","L","R","CIN","NYM","S","null","null",0,2,2015,"-1.5049666666666667","0.72890000000000000000","-0.0870","2.7500","null","null","null",0,9,"Bot","null","null",,,518595,,"150926_190424","5.9720","-142.3310","-4.9940","-20.2110","33.5890","-24.5590","3.3900","1.6500","null","null","null","97.6020","2141","6.3960",415963,544727,518595,446263,502517,431151,514913,493316,501571,434158,"54.1024","null","null","null","null","null","null","null",78,"3","Sinker",2,10,2,10,10,2,2,10,"Standard","Standard"
