"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2019-07-13","98.4","-1.1329","6.3852","Noah Syndergaard",500743,592789,"strikeout","called_strike",,,,,9,"Miguel Rojas called out on strikes.  ","R","R","R","MIA","NYM","S",2,"null",3,2,2019,"-1.1403","0.6215","0.7225","1.7809","null","null","null",0,3,"Bot","null","null",,,621512,,"190713_231112","7.6699","-142.9979","-8.4556","-17.3929","32.5968","-21.9326","3.1514","1.5508","null","null","null","98.3970","1971","6.3350",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.1645","null","null","0.00",1,0,0,"null",25,"6","Sinker",0,2,0,2,2,0,0,2,"Standard","Standard"
"CU","2019-07-13","82.0","-1.0648","6.2967","Noah Syndergaard",500743,592789,"null","ball",,,,,14,"null","R","R","R","MIA","NYM","B","null","null",2,2,2019,"0.6625","0.0290","2.1612","0.0663","null","null","null",0,3,"Bot","null","null",,,621512,,"190713_231048","5.9992","-119.0945","-7.5595","5.1779","22.0907","-30.7101","3.1128","1.5942","null","null","null","81.8570","2269","6.2220",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2778","null","null","null","null","null","null","null",25,"5","Curveball",0,2,0,2,2,0,0,2,"Standard","Standard"
"CH","2019-07-13","89.9","-1.3017","6.3107","Noah Syndergaard",500743,592789,"null","foul",,,,,4,"null","R","R","R","MIA","NYM","S","null","null",2,1,2019,"-1.1589","0.7826","-0.7485","2.1234","null","null","null",0,3,"Bot","null","null",,,621512,,"190713_231022","3.8826","-130.8273","-6.0913","-14.2557","28.8991","-21.9890","3.1883","1.6000","202","94.1","15.3","90.3300","1466","6.6550",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8446","null","null","null","null","null","null","null",25,"4","Changeup",0,2,0,2,2,0,0,2,"Standard","Standard"
"SI","2019-07-13","96.8","-1.2458","6.4117","Noah Syndergaard",500743,592789,"null","called_strike",,,,,9,"null","R","R","R","MIA","NYM","S","null","null",2,0,2019,"-1.2060","0.7437","0.3623","1.8166","null","null","null",0,3,"Bot","null","null",,,621512,,"190713_230958","7.1293","-140.7131","-8.4517","-17.8515","33.2852","-20.4107","3.2612","1.6869","null","null","null","97.2690","1963","6.7090",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.7909","null","null","null","null","null","null","null",25,"3","Sinker",0,2,0,2,2,0,0,2,"Standard","Standard"
"CH","2019-07-13","89.6","-1.3150","6.3346","Noah Syndergaard",500743,592789,"null","ball",,,,,14,"null","R","R","R","MIA","NYM","B","null","null",1,0,2019,"-1.2278","0.7802","0.1369","1.3976","null","null","null",0,3,"Bot","null","null",,,621512,,"190713_230937","6.2407","-130.1596","-7.8672","-15.4153","27.9620","-21.7443","3.1546","1.5538","null","null","null","89.9530","1413","6.6530",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8464","null","null","null","null","null","null","null",25,"2","Changeup",0,2,0,2,2,0,0,2,"Standard","Standard"
"SI","2019-07-13","95.5","-1.2265","6.5367","Noah Syndergaard",500743,592789,"null","ball",,,,,13,"null","R","R","R","MIA","NYM","B","null","null",0,0,2019,"-1.2870","0.4399","-1.9452","2.1130","null","null","null",0,3,"Bot","null","null",,,621512,,"190713_230918","0.9843","-138.8805","-6.9260","-16.6679","33.9964","-25.1086","3.1320","1.5583","null","null","null","94.8590","1686","6.1620",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3373","null","null","null","null","null","null","null",25,"1","Sinker",0,2,0,2,2,0,0,2,"Standard","Standard"
"SI","2019-07-13","98.9","-1.1790","6.4484","Noah Syndergaard",668678,592789,"strikeout","called_strike",,,,,8,"Zac Gallen called out on strikes.  ","R","R","R","MIA","NYM","S",2,"null",1,2,2019,"-1.1146","0.9178","-0.0364","1.7851","null","null","null",2,2,"Bot","null","null",,,621512,,"190713_224708","5.6901","-143.7194","-9.3853","-16.7068","32.7996","-17.5607","3.4377","1.6718","null","null","null","98.7650","2194","6.2550",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2450","null","null","0.00",1,0,0,"null",17,"4","Sinker",0,0,0,0,0,0,0,0,"Standard","Strategic"
"CU","2019-07-13","79.5","-1.0631","6.3993","Noah Syndergaard",668678,592789,"null","ball",,,,,12,"null","R","R","R","MIA","NYM","B","null","null",0,2,2019,"0.9036","-0.4382","0.4677","3.7062","null","null","null",2,2,"Bot","null","null",,,621512,,"190713_224640","1.6698","-115.7230","1.6714","7.7447","21.8913","-36.6256","3.3277","1.4492","null","null","null","79.3250","2248","6.1800",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3191","null","null","null","null","null","null","null",17,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SI","2019-07-13","98.3","-1.1457","6.4527","Noah Syndergaard",668678,592789,"null","swinging_strike",,,,,8,"null","R","R","R","MIA","NYM","S","null","null",0,1,2019,"-1.2025","0.6205","-0.1416","1.9106","null","null","null",2,2,"Bot","null","null",,,621512,,"190713_224622","5.4753","-142.8817","-8.2435","-17.6466","32.5538","-22.0535","3.4394","1.5888","null","null","null","98.0900","2014","6.2080",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2919","null","null","null","null","null","null","null",17,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Strategic"
"SI","2019-07-13","97.5","-1.1464","6.4545","Noah Syndergaard",668678,592789,"null","called_strike",,,,,9,"null","R","R","R","MIA","NYM","S","null","null",0,0,2019,"-1.1155","0.8782","0.6250","2.0335","null","null","null",2,2,"Bot","null","null",,,621512,,"190713_224606","7.2869","-141.6136","-8.3499","-16.5857","31.2786","-18.7532","3.4383","1.5311","null","null","null","97.3350","2116","6.2250",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2744","null","null","null","null","null","null","null",17,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2019-07-13","91.2","-1.2432","6.2991","Noah Syndergaard",595375,592789,"strikeout","swinging_strike",,,,,11,"JT Riddle strikes out swinging.  ","R","L","R","MIA","NYM","S",2,"null",1,2,2019,"-1.2311","0.5975","-1.6843","2.7017","null","null","null",1,2,"Bot","null","null",,,621512,,"190713_224536","1.5726","-132.8836","-4.5071","-15.0660","27.8058","-24.2754","3.4659","1.7000","null","null","null","91.9320","1460","6.6040",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8953","null","null","0.00",1,0,0,"null",16,"4","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-07-13","91.5","-1.2869","6.4424","Noah Syndergaard",595375,592789,"null","ball",,,,,11,"null","R","L","R","MIA","NYM","B","null","null",0,2,2019,"0.2587","0.1319","-1.1673","3.1037","null","null","null",1,2,"Bot","null","null",,,621512,,"190713_224518","-0.2514","-133.2850","-2.8604","3.1219","27.6684","-30.2318","3.4044","1.7000","null","null","null","91.5070","2173","6.1590",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3400","null","null","null","null","null","null","null",16,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-07-13","98.2","-1.1250","6.4450","Noah Syndergaard",595375,592789,"null","foul",,,,,8,"null","R","L","R","MIA","NYM","S","null","null",0,1,2019,"-0.4519","1.2545","0.2147","2.1801","null","null","null",1,2,"Bot","null","null",,,621512,,"190713_224456","4.7529","-142.8606","-9.1424","-7.4135","33.0909","-12.7166","3.5239","1.7000","241","73.1","32.7","99.3320","2121","6.9440",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.5555","null","null","null","null","null","null","null",16,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2019-07-13","90.7","-1.1513","6.2878","Noah Syndergaard",595375,592789,"null","called_strike",,,,,8,"null","R","L","R","MIA","NYM","S","null","null",0,0,2019,"-0.8479","1.1574","-0.1551","2.1551","null","null","null",1,2,"Bot","null","null",,,621512,,"190713_224420","4.4141","-131.9728","-7.0396","-11.0900","28.2124","-16.9995","3.4016","1.6361","null","null","null","91.9400","1412","7.0480",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.4515","null","null","null","null","null","null","null",16,"1","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-07-13","80.6","-1.0543","6.3033","Noah Syndergaard",595751,592789,"strikeout","swinging_strike_blocked",,,,,14,"Jorge Alfaro strikes out swinging.  ","R","R","R","MIA","NYM","S",2,"null",1,2,2019,"1.1759","-0.1259","2.0480","0.1134","null","null","null",0,2,"Bot","null","null",,,621512,,"190713_224343","4.6690","-117.3459","-6.9310","10.1928","21.8494","-32.2540","3.2176","1.4826","null","null","null","81.5110","2208","6.8420",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.6575","null","null","0.00",1,0,0,"null",15,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","97.7","-1.0444","6.5068","Noah Syndergaard",595751,592789,"null","foul",,,,,7,"null","R","R","R","MIA","NYM","S","null","null",1,1,2019,"-1.2611","0.9074","-0.6410","1.8168","null","null","null",0,2,"Bot","null","null",,,621512,,"190713_224312","3.9411","-142.0380","-9.1764","-17.8390","30.8401","-18.1770","3.2912","1.5900","2","52.2","-49.0","97.4800","2059","6.0990",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.4006","null","null","null","null","null","null","null",15,"3","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-07-13","88.8","-1.3063","6.3973","Noah Syndergaard",595751,592789,"null","swinging_strike",,,,,6,"null","R","R","R","MIA","NYM","S","null","null",1,0,2019,"0.3386","0.2765","0.6221","2.6699","null","null","null",0,2,"Bot","null","null",,,621512,,"190713_224251","4.0072","-129.2706","-3.6800","3.0005","25.2420","-28.5784","3.1833","1.5900","null","null","null","88.7930","2249","6.1210",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3790","null","null","null","null","null","null","null",15,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-07-13","90.4","-1.3210","6.4948","Noah Syndergaard",595751,592789,"null","ball",,,,,14,"null","R","R","R","MIA","NYM","B","null","null",0,0,2019,"0.3352","0.4594","1.4280","0.4478","null","null","null",0,2,"Bot","null","null",,,621512,,"190713_224229","6.1207","-131.2876","-10.0561","2.5921","27.3011","-25.0022","3.3340","1.5696","null","null","null","90.2000","2207","6.2350",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2641","null","null","null","null","null","null","null",15,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","98.7","-1.0950","6.3851","Noah Syndergaard",623912,592789,"force_out","hit_into_play",,,,,11,"Harold Ramirez grounds into a force out, shortstop Amed Rosario to second baseman Robinson Cano.   Starlin Castro out at 2nd.  ","R","R","R","MIA","NYM","X",6,"ground_ball",2,1,2019,"-1.1079","0.9051","-0.8476","2.2428",643265,435522,516770,2,1,"Bot","105.37","151.24",,,621512,,"190713_223031","3.2701","-143.5719","-7.9573","-16.1344","33.3134","-17.9749","2.9816","1.3700","10","90.9","-12.8","98.9690","2186","6.4640",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0352","0.178","0.168","0.00",1,0,0,2,10,"4","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2019-07-13","92.2","-1.3087","6.3227","Noah Syndergaard",623912,592789,"null","ball",,,,,14,"null","R","R","R","MIA","NYM","B","null","null",1,1,2019,"-1.4078","0.3881","0.9194","1.6263",643265,435522,516770,2,1,"Bot","null","null",,,621512,,"190713_223007","8.6381","-133.7962","-6.8799","-18.6172","28.4099","-26.3103","2.9189","1.2974","null","null","null","91.7050","1635","6.1090",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3910","null","null","null","null","null","null","null",10,"3","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","99.1","-0.9714","6.4145","Noah Syndergaard",623912,592789,"null","ball",,,,,14,"null","R","R","R","MIA","NYM","B","null","null",0,1,2019,"-1.1265","0.8529","0.1042","0.9937",643265,435522,516770,2,1,"Bot","null","null",,,621512,,"190713_222943","5.6122","-143.9130","-11.4118","-17.0821","33.4530","-17.7782","2.7186","1.1540","null","null","null","99.4300","2238","6.5880",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.9114","null","null","null","null","null","null","null",10,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","98.8","-1.1587","6.3909","Noah Syndergaard",623912,592789,"null","called_strike",,,,,5,"null","R","R","R","MIA","NYM","S","null","null",0,0,2019,"-1.0087","1.0819","0.1339","1.9315",643265,435522,516770,2,1,"Bot","null","null",,,621512,,"190713_222922","5.8973","-143.6319","-9.2672","-15.3855","32.3844","-15.2099","2.6063","1.1195","null","null","null","99.1830","2153","6.4950",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0041","null","null","null","null","null","null","null",10,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-07-13","80.9","-1.0407","6.3711","Noah Syndergaard",516770,592789,"single","hit_into_play_no_out",,,,,14,"Starlin Castro singles on a ground ball to shortstop Amed Rosario.   Garrett Cooper to 3rd.    Neil Walker to 2nd.  ","R","R","R","MIA","NYM","X",6,"ground_ball",1,1,2019,"0.7213","-0.2211","0.8794","2.1570","null",643265,435522,2,1,"Bot","102.35","149.42",,,621512,,"190713_222826","2.9094","-117.7368","-2.2948","6.0841","23.8905","-33.9831","3.1435","1.6400","18","88.0","-6.1","80.7910","2208","6.3640",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.1356","0.195","0.189","0.90",1,1,0,2,9,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-07-13","90.8","-1.1223","6.4506","Noah Syndergaard",516770,592789,"null","swinging_strike",,,,,14,"null","R","R","R","MIA","NYM","S","null","null",1,0,2019,"0.2136","-0.1259","1.2137","1.6270","null",643265,435522,2,1,"Bot","null","null",,,621512,,"190713_222750","5.3799","-132.0244","-5.8526","1.3076","28.8069","-32.5867","3.2454","1.6400","null","null","null","90.5170","null","6.2160",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2834","null","null","null","null","null","null","null",9,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","98.1","-1.0380","6.4932","Noah Syndergaard",516770,592789,"null","ball",,,,,11,"null","R","R","R","MIA","NYM","B","null","null",0,0,2019,"-1.1644","0.8024","-1.8557","2.6613","null",643265,435522,2,1,"Bot","null","null",,,621512,,"190713_222724","0.4922","-142.7757","-6.7063","-15.9495","36.5266","-19.7891","3.4005","1.6860","null","null","null","97.8950","1934","6.4170",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0821","null","null","null","null","null","null","null",9,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-07-13","97.9","-1.2006","6.3995","Noah Syndergaard",435522,592789,"single","hit_into_play_no_out",,,,,5,"Neil Walker singles on a ground ball to center fielder Michael Conforto.   Garrett Cooper to 2nd.  ","R","L","R","MIA","NYM","X",8,"ground_ball",1,0,2019,"-0.3191","1.3715","-0.0660","2.6427","null","null",643265,2,1,"Bot","143.30","84.72",,,621512,,"190713_222635","3.8344","-142.3660","-7.8750","-5.2968","34.3009","-11.6869","3.4445","1.7100","133","97.7","8.0","98.3530","2132","6.6920",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8075","0.625","0.568","0.90",1,1,0,4,8,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SI","2019-07-13","96.2","-1.0923","6.4105","Noah Syndergaard",435522,592789,"null","ball",,,,,13,"null","R","L","R","MIA","NYM","B","null","null",0,0,2019,"-1.3154","0.2876","-1.4185","2.1897","null","null",643265,2,1,"Bot","null","null",,,621512,,"190713_222604","2.1440","-139.9591","-6.2490","-17.8034","33.6189","-27.1133","3.4955","1.6987","null","null","null","96.2940","1833","6.5000",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.9997","null","null","null","null","null","null","null",8,"1","Sinker",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CH","2019-07-13","91.1","-1.2802","6.2769","Noah Syndergaard",605119,592789,"strikeout","swinging_strike",,,,,5,"Brian Anderson strikes out swinging.  ","R","R","R","MIA","NYM","S",2,"null",1,2,2019,"-1.3400","0.6250","-0.2049","2.1507","null","null",643265,1,1,"Bot","null","null",,,621512,,"190713_222529","5.7160","-132.5642","-5.8990","-17.3557","28.7044","-23.5647","3.3269","1.6161","null","null","null","92.1690","1560","6.9590",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.5408","null","null","0.00",1,0,0,"null",7,"4","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-07-13","80.8","-1.2111","6.3261","Noah Syndergaard",605119,592789,"null","called_strike",,,,,6,"null","R","R","R","MIA","NYM","S","null","null",1,1,2019,"0.6256","0.0021","0.4663","2.3058","null","null",643265,1,1,"Bot","null","null",,,621512,,"190713_222503","2.5510","-117.7206","-2.3394","5.3309","21.9442","-31.9331","3.2536","1.4009","null","null","null","80.9260","2152","6.2670",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.2325","null","null","null","null","null","null","null",7,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","96.3","-1.1871","6.4133","Noah Syndergaard",605119,592789,"null","ball",,,,,11,"null","R","R","R","MIA","NYM","B","null","null",0,1,2019,"-1.2294","0.3671","-2.0687","3.0938","null","null",643265,1,1,"Bot","null","null",,,621512,,"190713_222435","0.4602","-140.2294","-4.0517","-16.2819","33.8407","-26.5924","3.2304","1.4920","null","null","null","96.3260","1957","6.4180",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0815","null","null","null","null","null","null","null",7,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","97.1","-1.0911","6.4309","Noah Syndergaard",605119,592789,"null","swinging_strike",,,,,13,"null","R","R","R","MIA","NYM","S","null","null",0,0,2019,"-1.2975","0.6391","-1.1206","1.8064","null","null",643265,1,1,"Bot","null","null",,,621512,,"190713_222410","2.9235","-141.2796","-8.3230","-18.1087","33.8224","-21.8222","3.3312","1.5641","null","null","null","97.3010","1857","6.5250",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.9749","null","null","null","null","null","null","null",7,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-07-13","97.7","-1.2949","6.5335","Noah Syndergaard",643265,592789,"hit_by_pitch","hit_by_pitch",,,,,11,"Garrett Cooper hit by pitch.  ","R","R","R","MIA","NYM","B","null","null",0,2,2019,"-0.6308","1.1604","-1.8487","3.4998","null","null","null",1,1,"Bot","null","null",,,621512,,"190713_222317","-0.0495","-142.1720","-5.3246","-8.5022","31.8870","-15.5380","3.3992","1.6500","null","null","null","97.5820","2049","6.1720",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3273","null","null","0.70",1,0,0,"null",6,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","98.1","-1.2377","6.3978","Noah Syndergaard",643265,592789,"null","foul",,,,,13,"null","R","R","R","MIA","NYM","S","null","null",0,1,2019,"-1.3352","0.6745","-1.3257","1.2933","null","null","null",1,1,"Bot","null","null",,,621512,,"190713_222249","2.9197","-142.6404","-9.9154","-19.0552","36.4315","-20.6082","3.4567","1.6500","null","null","null","98.3680","2211","6.7340",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.7659","null","null","null","null","null","null","null",6,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","98.5","-1.1836","6.4725","Noah Syndergaard",643265,592789,"null","called_strike",,,,,8,"null","R","R","R","MIA","NYM","S","null","null",0,0,2019,"-1.3934","0.5134","-0.2690","1.6938","null","null","null",1,1,"Bot","null","null",,,621512,,"190713_222229","5.7820","-143.0889","-8.6904","-20.6400","36.4488","-23.1189","3.4900","1.6890","null","null","null","98.5120","2053","6.6270",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8727","null","null","null","null","null","null","null",6,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","97.5","-1.1530","6.4042","Noah Syndergaard",500743,592789,"field_out","hit_into_play",,,,,4,"Miguel Rojas grounds out, third baseman Todd Frazier to first baseman Pete Alonso.  ","R","R","R","MIA","NYM","X",5,"ground_ball",2,2,2019,"-1.4286","0.7430","-0.7446","2.4576","null","null","null",0,1,"Bot","107.80","163.35",,,621512,,"190713_222155","4.4590","-141.8089","-6.8143","-20.4747","35.7264","-20.6098","3.1234","1.6332","19","95.0","-6.9","97.7640","2019","6.6960",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8031","0.268","0.230","0.00",1,0,0,2,5,"5","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","98.3","-1.2823","6.4423","Noah Syndergaard",500743,592789,"null","swinging_strike",,,,,4,"null","R","R","R","MIA","NYM","S","null","null",2,1,2019,"-1.4556","0.4360","-0.3543","2.0939","null","null","null",0,1,"Bot","null","null",,,621512,,"190713_222125","5.8782","-142.8451","-7.2665","-21.2387","35.2250","-24.6865","3.1223","1.6000","null","null","null","97.9190","1958","6.3110",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.1888","null","null","null","null","null","null","null",5,"4","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","98.0","-1.3193","6.3855","Noah Syndergaard",500743,592789,"null","ball",,,,,14,"null","R","R","R","MIA","NYM","B","null","null",1,1,2019,"-1.4628","0.7425","0.2187","0.9415","null","null","null",0,1,"Bot","null","null",,,621512,,"190713_222104","7.5936","-142.2315","-10.9219","-21.7827","35.0744","-19.5906","3.1950","1.6000","null","null","null","98.0010","2079","6.6050",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8942","null","null","null","null","null","null","null",5,"3","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","97.5","-1.2091","6.4988","Noah Syndergaard",500743,592789,"null","swinging_strike",,,,,5,"null","R","R","R","MIA","NYM","S","null","null",1,0,2019,"-1.4017","0.7186","0.1054","2.4174","null","null","null",0,1,"Bot","null","null",,,621512,,"190713_222044","6.8080","-141.7144","-7.0911","-20.5826","35.1793","-20.9497","3.1303","1.5550","null","null","null","97.5150","2144","6.5580",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.9420","null","null","null","null","null","null","null",5,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-13","96.3","-1.3061","6.4528","Noah Syndergaard",500743,592789,"null","ball",,,,,13,"null","R","R","R","MIA","NYM","B","null","null",0,0,2019,"-1.3554","0.6233","-1.8564","1.2721","null","null","null",0,1,"Bot","null","null",,,621512,,"190713_222026","1.6585","-140.0550","-9.6056","-18.2952","34.1743","-21.8205","3.1649","1.5609","null","null","null","96.5050","1983","6.6190",567404,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8802","null","null","null","null","null","null","null",5,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-07-06","98.9","-1.6948","6.3286","Noah Syndergaard",457803,592789,"field_out","hit_into_play",,,,,8,"Jay Bruce flies out to left fielder Dominic Smith.  ","R","L","R","NYM","PHI","X",7,"fly_ball",0,0,2019,"-1.1978","0.6815","0.1723","2.1977",547180,"null",656555,2,5,"Top","68.16","86.69",,,621512,,"190707_014115","7.9630","-143.8679","-7.5252","-18.6023","30.2754","-21.1402","3.5147","1.7410","367","99.4","33.8","99.9120","2029","6.6580",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8411","0.365","0.681","0.00",1,0,0,5,45,"1","Sinker",3,4,4,3,4,3,4,3,"Infield shift","Standard"
"SI","2019-07-06","98.6","-1.5584","6.3305","Noah Syndergaard",592663,592789,"field_out","hit_into_play",,,,,1,"J.T. Realmuto flies out to center fielder Michael Conforto.   Bryce Harper to 3rd.  ","R","R","R","NYM","PHI","X",8,"fly_ball",1,1,2019,"-1.0717","0.7212","-0.3056","3.1965","null",547180,656555,1,5,"Top","123.11","54.24",,,621512,,"190707_014036","5.9290","-143.5093","-4.8198","-16.2277","30.1500","-21.2671","3.4848","1.6765","343","88.2","28.3","99.3630","2018","6.4950",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.0044","0.090","0.101","0.00",1,0,0,3,44,"3","Sinker",3,4,4,3,4,3,4,3,"Standard","Standard"
"CH","2019-07-06","92.2","-1.5697","6.2532","Noah Syndergaard",592663,592789,"null","ball",,,,,11,"null","R","R","R","NYM","PHI","B","null","null",0,1,2019,"-1.1593","0.8997","-1.5199","3.7059","null",547180,656555,1,5,"Top","null","null",,,621512,,"190707_014002","2.6941","-134.4216","-2.6929","-14.8033","27.6035","-20.7510","3.4028","1.5938","null","null","null","93.1690","1485","6.6410",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"53.8583","null","null","null","null","null","null","null",44,"2","Changeup",3,4,4,3,4,3,4,3,"Standard","Standard"
"SI","2019-07-06","97.3","-1.6387","6.3622","Noah Syndergaard",592663,592789,"null","foul",,,,,8,"null","R","R","R","NYM","PHI","S","null","null",0,0,2019,"-1.3227","0.3201","-0.1974","1.6054","null",547180,656555,1,5,"Top","null","null",,,621512,,"190707_013937","6.8469","-141.5186","-7.9945","-19.1770","28.5922","-26.4513","3.4299","1.6643","null","null","null","97.4540","1996","6.1470",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.3521","null","null","null","null","null","null","null",44,"1","Sinker",3,4,4,3,4,3,4,3,"Standard","Standard"
"SI","2019-07-06","99.4","-1.5178","6.3184","Noah Syndergaard",656555,592789,"walk","ball",,,,,13,"Rhys Hoskins walks.  ","R","R","R","NYM","PHI","B","null","null",3,2,2019,"-1.1639","0.5312","-0.9810","1.7709","null",547180,"null",1,5,"Top","null","null",,,621512,,"190707_013833","4.1938","-144.6610","-8.4062","-17.3611","27.1417","-23.2053","3.4518","1.6799","null","null","null","100.3080","2012","6.3490",566031,592789,621512,624413,429664,453943,642708,642086,624424,643446,"54.1507","null","null","0.70",1,0,0,"null",43,"6","Sinker",3,4,4,3,4,3,4,3,"Strategic","Standard"
